Set,Isolate,Rep,DI 0,DI 1,DI 2,DI 3,DI 4,General Severity,Seeds,DI,DIx100,Species,Abundance,Temp
Set_4-3,C-MISO2_5-4,R1,6,1,2,1,0,1,10,0.2,20,Pythium contiguanum,4,20C
Set_4-3,C-MISO2_5-4,R2,7,1,2,0,0,1,10,0.125,12.5,Pythium contiguanum,4,20C
Set_4-3,C-MISO2_5-4,R3,6,1,3,0,0,1,10,0.175,17.5,Pythium contiguanum,4,20C
Set_4-3,C-SDSO2_4-9,R1,5,2,3,0,0,1,10,0.2,20,Pythium contiguanum,4,20C
Set_4-3,C-SDSO2_4-9,R2,6,1,3,0,0,1,10,0.175,17.5,Pythium contiguanum,4,20C
Set_4-3,C-SDSO2_4-9,R3,7,1,2,0,0,1,10,0.125,12.5,Pythium contiguanum,4,20C
Set_4-3,ILSO_3-26b,R1,6,2,2,0,0,1,10,0.15,15,Pythium contiguanum,4,20C
Set_4-3,ILSO_3-26b,R2,7,1,2,0,0,1,10,0.125,12.5,Pythium contiguanum,4,20C
Set_4-3,ILSO_3-26b,R3,6,1,3,0,0,1,10,0.175,17.5,Pythium contiguanum,4,20C
Set_4-3,WISO_2-12.2,R1,7,2,1,0,0,1,10,0.1,10,Pythium glomeratum,5,20C
Set_4-3,WISO_2-12.2,R2,7,1,2,0,0,1,10,0.125,12.5,Pythium glomeratum,5,20C
Set_4-3,WISO_2-12.2,R3,6,2,2,0,0,1,10,0.15,15,Pythium glomeratum,5,20C
Set_4-3,WISO_4-18,R1,6,1,2,1,0,1,10,0.2,20,Pythium glomeratum,5,20C
Set_4-3,WISO_4-18,R2,6,1,3,0,0,1,10,0.175,17.5,Pythium glomeratum,5,20C
Set_4-3,WISO_4-18,R3,6,1,2,1,0,1,10,0.2,20,Pythium glomeratum,5,20C
Set_4-3,WISO_4-22.1,R1,6,1,3,0,0,1,10,0.175,17.5,Pythium glomeratum,5,20C
Set_4-3,WISO_4-22.1,R2,5,2,2,1,0,1,10,0.225,22.5,Pythium glomeratum,5,20C
Set_4-3,WISO_4-22.1,R3,6,2,2,0,0,1,10,0.15,15,Pythium glomeratum,5,20C
Set_4-3,C-KSSO2_5-20,R1,7,1,2,0,0,1,10,0.125,12.5,Pythium longandrum,7,20C
Set_4-3,C-KSSO2_5-20,R2,7,1,2,0,0,1,10,0.125,12.5,Pythium longandrum,7,20C
Set_4-3,C-KSSO2_5-20,R3,7,1,2,0,0,1,10,0.125,12.5,Pythium longandrum,7,20C
Set_4-3,C-NESO2_6-25,R1,6,1,2,1,0,1,10,0.2,20,Pythium longandrum,7,20C
Set_4-3,C-NESO2_6-25,R2,6,1,1,2,0,1,10,0.225,22.5,Pythium longandrum,7,20C
Set_4-3,C-NESO2_6-25,R3,7,1,2,0,0,1,10,0.125,12.5,Pythium longandrum,7,20C
Set_4-3,INSO_2-25,R1,8,1,1,0,0,1,10,0.075,7.5,Pythium monospermum,7,20C
Set_4-3,INSO_2-25,R2,7,1,2,0,0,1,10,0.125,12.5,Pythium monospermum,7,20C
Set_4-3,INSO_2-25,R3,7,1,2,0,0,1,10,0.125,12.5,Pythium monospermum,7,20C
Set_4-3,MICO_2-24,R1,7,1,2,0,0,1,10,0.125,12.5,Pythium longandrum,7,20C
Set_4-3,MICO_2-24,R2,6,2,2,0,0,1,10,0.15,15,Pythium longandrum,7,20C
Set_4-3,MICO_2-24,R3,6,1,3,0,0,1,10,0.175,17.5,Pythium longandrum,7,20C
Set_4-3,C-INSO2_2-15,R1,6,2,2,0,0,1,10,0.15,15,Pythium monospermum,4,20C
Set_4-3,C-INSO2_2-15,R2,7,2,1,0,0,1,10,0.1,10,Pythium monospermum,4,20C
Set_4-3,C-INSO2_2-15,R3,6,1,3,0,0,1,10,0.175,17.5,Pythium monospermum,4,20C
Set_4-3,C-MICO2_5-16,R1,5,1,2,2,0,1,10,0.275,27.5,Pythium oligandrum,4,20C
Set_4-3,C-MICO2_5-16,R2,7,1,2,0,0,1,10,0.125,12.5,Pythium oligandrum,4,20C
Set_4-3,C-MICO2_5-16,R3,6,1,3,0,0,1,10,0.175,17.5,Pythium oligandrum,4,20C
Set_4-3,C-MISO2_5-23,R1,6,1,2,1,0,1,10,0.2,20,Pythium oligandrum,4,20C
Set_4-3,C-MISO2_5-23,R2,5,1,3,1,0,1,10,0.25,25,Pythium oligandrum,4,20C
Set_4-3,C-MISO2_5-23,R3,7,0,2,1,0,1,10,0.175,17.5,Pythium oligandrum,4,20C
Set_4-3,C-MISO2_6-6,R1,7,1,2,0,0,1,10,0.125,12.5,Pythium oligandrum,4,20C
Set_4-3,C-MISO2_6-6,R2,7,1,2,0,0,1,10,0.125,12.5,Pythium oligandrum,4,20C
Set_4-3,C-MISO2_6-6,R3,7,1,2,0,0,1,10,0.125,12.5,Pythium oligandrum,4,20C
Set_4-3,KSSO_2-11,R1,4,2,4,0,0,1,10,0.25,25,Pythium rhizosaccharum,7,20C
Set_4-3,KSSO_2-11,R2,5,2,3,0,0,1,10,0.2,20,Pythium rhizosaccharum,7,20C
Set_4-3,KSSO_2-11,R3,6,1,3,0,0,1,10,0.175,17.5,Pythium rhizosaccharum,7,20C
Set_4-3,MNSO_1-29,R1,6,1,2,1,0,1,10,0.2,20,Pythium rhizosaccharum,7,20C
Set_4-3,MNSO_1-29,R2,6,1,3,0,0,1,10,0.175,17.5,Pythium rhizosaccharum,7,20C
Set_4-3,MNSO_1-29,R3,6,2,2,0,0,1,10,0.15,15,Pythium rhizosaccharum,7,20C
Set_4-3,NESO_4-43,R1,6,2,2,0,0,1,10,0.15,15,Pythium rhizosaccharum,7,20C
Set_4-3,NESO_4-43,R2,7,1,2,0,0,1,10,0.125,12.5,Pythium rhizosaccharum,7,20C
Set_4-3,NESO_4-43,R3,7,1,2,0,0,1,10,0.125,12.5,Pythium rhizosaccharum,7,20C
Set_4-3,C-MNSO2_2-21,R1,6,1,3,0,0,1,10,0.175,17.5,Pythium torulosum,3,20C
Set_4-3,C-MNSO2_2-21,R2,5,1,4,0,0,1,10,0.225,22.5,Pythium torulosum,3,20C
Set_4-3,C-MNSO2_2-21,R3,6,1,3,0,0,1,10,0.175,17.5,Pythium torulosum,3,20C
Set_4-3,MISO_5-19h,R1,5,1,3,1,0,1,10,0.25,25,Pythium torulosum,3,20C
Set_4-3,MISO_5-19h,R2,6,1,3,0,0,1,10,0.175,17.5,Pythium torulosum,3,20C
Set_4-3,MISO_5-19h,R3,6,1,2,1,0,1,10,0.2,20,Pythium torulosum,3,20C
Set_4-3,MISO_8-29_1,R1,7,1,2,0,0,1,10,0.125,12.5,Pythium torulosum,3,20C
Set_4-3,MISO_8-29_1,R2,6,1,3,0,0,1,10,0.175,17.5,Pythium torulosum,3,20C
Set_4-3,MISO_8-29_1,R3,6,2,2,0,0,1,10,0.15,15,Pythium torulosum,3,20C
Set_5-1,CONTROL,R1,8,1,1,0,0,1,10,0.075,7.5,Control,0,20C
Set_5-1,CONTROL,R2,9,1,0,0,0,1,10,0.025,2.5,Control,0,20C
Set_5-1,CONTROL,R3,8,1,1,0,0,1,10,0.075,7.5,Control,0,20C
Set_5-1,C-KSSO2_1-25,R1,6,1,3,0,0,1,10,0.175,17.5,Phytopythium litorale,10,20C
Set_5-1,C-KSSO2_1-25,R2,5,0,2,2,1,1,10,0.35,35,Phytopythium litorale,10,20C
Set_5-1,C-KSSO2_1-25,R3,4,1,3,1,1,1,10,0.35,35,Phytopythium litorale,10,20C
Set_5-1,V-IASO2_6-55_1,R1,7,1,2,0,0,1,10,0.125,12.5,Phytopythium litorale,10,20C
Set_5-1,V-IASO2_6-55_1,R2,7,1,2,0,0,1,10,0.125,12.5,Phytopythium litorale,10,20C
Set_5-1,V-IASO2_6-55_1,R3,5,1,2,2,0,1,10,0.275,27.5,Phytopythium litorale,10,20C
Set_5-1,V-NDSO2_6-55,R1,5,1,3,1,0,1,10,0.25,25,Phytopythium litorale,10,20C
Set_5-1,V-NDSO2_6-55,R2,5,1,2,0,2,2,10,0.325,32.5,Phytopythium litorale,10,20C
Set_5-1,V-NDSO2_6-55,R3,6,0,2,0,2,1,10,0.3,30,Phytopythium litorale,10,20C
Set_5-1,IASO_2-12.11,R1,7,1,2,0,0,1,10,0.125,12.5,Pythium aff. perplexum,8,20C
Set_5-1,IASO_2-12.11,R2,7,1,2,0,0,1,10,0.125,12.5,Pythium aff. perplexum,8,20C
Set_5-1,IASO_2-12.11,R3,7,2,1,0,0,1,10,0.1,10,Pythium aff. perplexum,8,20C
Set_5-1,MNSO_2-28,R1,6,2,2,0,0,1,10,0.15,15,Pythium aff. perplexum,8,20C
Set_5-1,MNSO_2-28,R2,7,1,2,0,0,1,10,0.125,12.5,Pythium aff. perplexum,8,20C
Set_5-1,MNSO_2-28,R3,7,1,2,0,0,1,10,0.125,12.5,Pythium aff. perplexum,8,20C
Set_5-1,WISO_4-39.1H,R1,0,1,3,1,5,3,10,0.75,75,Pythium aff. perplexum,8,20C
Set_5-1,WISO_4-39.1H,R2,0,0,1,2,7,4,10,0.9,90,Pythium aff. perplexum,8,20C
Set_5-1,WISO_4-39.1H,R3,0,0,4,1,5,3,10,0.775,77.5,Pythium aff. perplexum,8,20C
Set_5-1,C-ILSO2_1-13,R1,6,1,2,1,0,1,10,0.2,20,Pythium aristosporum,8,20C
Set_5-1,C-ILSO2_1-13,R2,7,1,2,0,0,1,10,0.125,12.5,Pythium aristosporum,8,20C
Set_5-1,C-ILSO2_1-13,R3,6,1,2,1,0,1,10,0.2,20,Pythium aristosporum,8,20C
Set_5-1,V-MICO2_5-8,R1,7,2,1,0,0,1,10,0.1,10,Pythium aristosporum,8,20C
Set_5-1,V-MICO2_5-8,R2,7,1,2,0,0,1,10,0.125,12.5,Pythium aristosporum,8,20C
Set_5-1,V-MICO2_5-8,R3,6,2,2,0,0,1,10,0.15,15,Pythium aristosporum,8,20C
Set_5-1,V-NDSO2_6-50,R1,6,1,3,0,0,1,10,0.175,17.5,Pythium aristosporum,8,20C
Set_5-1,V-NDSO2_6-50,R2,5,2,3,0,0,1,10,0.2,20,Pythium aristosporum,8,20C
Set_5-1,V-NDSO2_6-50,R3,7,1,2,0,0,1,10,0.125,12.5,Pythium aristosporum,8,20C
Set_5-1,C-ILSO2_1-1,R1,5,2,3,0,0,1,10,0.2,20,Pythium arrhenomanes,10,20C
Set_5-1,C-ILSO2_1-1,R2,7,1,2,0,0,1,10,0.125,12.5,Pythium arrhenomanes,10,20C
Set_5-1,C-ILSO2_1-1,R3,7,1,2,0,0,1,10,0.125,12.5,Pythium arrhenomanes,10,20C
Set_5-1,C-ILSO2_1-3,R1,7,1,2,0,0,1,10,0.125,12.5,Pythium arrhenomanes,10,20C
Set_5-1,C-ILSO2_1-3,R2,4,2,1,1,2,1,10,0.375,37.5,Pythium arrhenomanes,10,20C
Set_5-1,C-ILSO2_1-3,R3,6,1,3,0,0,1,10,0.175,17.5,Pythium arrhenomanes,10,20C
Set_5-1,C-MISO2_4-10,R1,6,1,2,1,0,1,10,0.2,20,Pythium arrhenomanes,10,20C
Set_5-1,C-MISO2_4-10,R2,6,1,3,0,0,1,10,0.175,17.5,Pythium arrhenomanes,10,20C
Set_5-1,C-MISO2_4-10,R3,6,0,2,1,1,1,10,0.275,27.5,Pythium arrhenomanes,10,20C
Set_5-1,C-ARSO2_3-12,R1,6,1,3,0,0,1,10,0.175,17.5,Pythium hypogynum,8,20C
Set_5-1,C-ARSO2_3-12,R2,5,2,2,1,0,1,10,0.225,22.5,Pythium hypogynum,8,20C
Set_5-1,C-ARSO2_3-12,R3,6,1,2,1,0,1,10,0.2,20,Pythium hypogynum,8,20C
Set_5-1,C-KSSO2_6-21,R1,7,1,2,0,0,1,10,0.125,12.5,Pythium hypogynum,8,20C
Set_5-1,C-KSSO2_6-21,R2,6,1,3,0,0,1,10,0.175,17.5,Pythium hypogynum,8,20C
Set_5-1,C-KSSO2_6-21,R3,6,2,2,0,0,1,10,0.15,15,Pythium hypogynum,8,20C
Set_5-1,C-MISO2_4-1,R1,7,1,2,0,0,1,10,0.125,12.5,Pythium hypogynum,8,20C
Set_5-1,C-MISO2_4-1,R2,8,1,1,0,0,1,10,0.075,7.5,Pythium hypogynum,8,20C
Set_5-1,C-MISO2_4-1,R3,7,1,2,0,0,1,10,0.125,12.5,Pythium hypogynum,8,20C
Set_5-1,SDSO_7-31,R1,5,1,3,0,1,1,10,0.275,27.5,Pythium kashmirense,10,20C
Set_5-1,SDSO_7-31,R2,6,1,2,1,0,1,10,0.2,20,Pythium kashmirense,10,20C
Set_5-1,SDSO_7-31,R3,7,1,2,0,0,1,10,0.125,12.5,Pythium kashmirense,10,20C
Set_5-1,V-ILSO2_4-64,R1,5,2,3,0,0,1,10,0.2,20,Pythium kashmirense,10,20C
Set_5-1,V-ILSO2_4-64,R2,6,2,2,0,0,1,10,0.15,15,Pythium kashmirense,10,20C
Set_5-1,V-ILSO2_4-64,R3,5,2,2,1,0,1,10,0.225,22.5,Pythium kashmirense,10,20C
Set_5-1,V-SDSO2_4-64,R1,6,2,2,0,0,1,10,0.15,15,Pythium kashmirense,10,20C
Set_5-1,V-SDSO2_4-64,R2,7,1,2,0,0,1,10,0.125,12.5,Pythium kashmirense,10,20C
Set_5-1,V-SDSO2_4-64,R3,7,1,2,0,0,1,10,0.125,12.5,Pythium kashmirense,10,20C
Set_5-1,C-KSSO2_2-15,R1,6,1,3,0,0,1,10,0.175,17.5,Phytopythium mercuriale,11,20C
Set_5-1,C-KSSO2_2-15,R2,4,0,3,1,2,2,10,0.425,42.5,Phytopythium mercuriale,11,20C
Set_5-1,C-KSSO2_2-15,R3,4,1,3,0,2,1,10,0.375,37.5,Phytopythium mercuriale,11,20C
Set_5-1,V-NESO2_5-41,R1,4,1,2,1,2,1,10,0.4,40,Phytopythium mercuriale,11,20C
Set_5-1,V-NESO2_5-41,R2,5,1,2,0,2,1,10,0.325,32.5,Phytopythium mercuriale,11,20C
Set_5-1,V-NESO2_5-41,R3,6,0,1,1,2,1,10,0.325,32.5,Phytopythium mercuriale,11,20C
Set_5-1,V-NESO2_5-43,R1,6,1,3,0,0,1,10,0.175,17.5,Phytopythium mercuriale,11,20C
Set_5-1,V-NESO2_5-43,R2,5,2,3,0,0,1,10,0.2,20,Phytopythium mercuriale,11,20C
Set_5-1,V-NESO2_5-43,R3,5,1,2,0,2,1,10,0.325,32.5,Phytopythium mercuriale,11,20C
Set_5-1,C-ARSO2_5-1,R1,2,2,2,1,3,2,10,0.525,52.5,Pythium middletonii,8,20C
Set_5-1,C-ARSO2_5-1,R2,0,1,3,2,4,2,10,0.725,72.5,Pythium middletonii,8,20C
Set_5-1,C-ARSO2_5-1,R3,0,2,2,3,3,2,10,0.675,67.5,Pythium middletonii,8,20C
Set_5-1,ILSO_6-58c,R1,6,1,3,0,0,1,10,0.175,17.5,Pythium middletonii,8,20C
Set_5-1,ILSO_6-58c,R2,6,2,2,0,0,1,10,0.15,15,Pythium middletonii,8,20C
Set_5-1,ILSO_6-58c,R3,7,1,2,0,0,1,10,0.125,12.5,Pythium middletonii,8,20C
Set_5-1,INSO_4-27,R1,7,2,1,0,0,1,10,0.1,10,Pythium middletonii,8,20C
Set_5-1,INSO_4-27,R2,7,1,2,0,0,1,10,0.125,12.5,Pythium middletonii,8,20C
Set_5-1,INSO_4-27,R3,7,2,1,0,0,1,10,0.1,10,Pythium middletonii,8,20C
Set_5-1,C-MNSO2_6-21,R1,6,2,2,0,0,1,10,0.15,15,Pythium nagaii,8,20C
Set_5-1,C-MNSO2_6-21,R2,6,1,3,0,0,1,10,0.175,17.5,Pythium nagaii,8,20C
Set_5-1,C-MNSO2_6-21,R3,7,1,2,0,0,1,10,0.125,12.5,Pythium nagaii,8,20C
Set_5-1,C-NDSO2_1-1,R1,7,1,2,0,0,1,10,0.125,12.5,Pythium nagaii,8,20C
Set_5-1,C-NDSO2_1-1,R2,6,2,2,0,0,1,10,0.15,15,Pythium nagaii,8,20C
Set_5-1,C-NDSO2_1-1,R3,7,1,2,0,0,1,10,0.125,12.5,Pythium nagaii,8,20C
Set_5-1,C-NDSO2_6-1,R1,6,1,2,1,0,1,10,0.2,20,Pythium nagaii,8,20C
Set_5-1,C-NDSO2_6-1,R2,7,1,2,0,0,1,10,0.125,12.5,Pythium nagaii,8,20C
Set_5-1,C-NDSO2_6-1,R3,7,1,2,0,0,1,10,0.125,12.5,Pythium nagaii,8,20C
Set_5-1,KSSO_5-18,R1,0,0,0,1,9,5,10,0.975,97.5,Pythium tardicrescens,13,20C
Set_5-1,KSSO_5-18,R2,0,0,0,0,10,5,10,1,100,Pythium tardicrescens,13,20C
Set_5-1,KSSO_5-18,R3,0,0,0,0,10,5,10,1,100,Pythium tardicrescens,13,20C
Set_5-1,MICO_5-13,R1,6,2,2,0,0,1,10,0.15,15,Pythium tardicrescens,13,20C
Set_5-1,MICO_5-13,R2,5,1,3,1,0,1,10,0.25,25,Pythium tardicrescens,13,20C
Set_5-1,MICO_5-13,R3,6,1,2,1,0,1,10,0.2,20,Pythium tardicrescens,13,20C
Set_5-1,MICO_6-11,R1,5,1,3,1,0,1,10,0.25,25,Pythium tardicrescens,13,20C
Set_5-1,MICO_6-11,R2,6,1,3,0,0,1,10,0.175,17.5,Pythium tardicrescens,13,20C
Set_5-1,MICO_6-11,R3,6,2,2,0,0,1,10,0.15,15,Pythium tardicrescens,13,20C
Set_5-2,CONTROL,R1,9,0,1,0,0,1,10,0.05,5,Control,0,20C
Set_5-2,CONTROL,R2,10,0,0,0,0,0,10,0,0,Control,0,20C
Set_5-2,CONTROL,R3,9,0,1,0,0,1,10,0.05,5,Control,0,20C
Set_5-2,C-KSSO2_1-25,R1,6,0,2,2,0,1,10,0.25,25,Phytopythium litorale,10,20C
Set_5-2,C-KSSO2_1-25,R2,5,0,3,2,0,1,10,0.3,30,Phytopythium litorale,10,20C
Set_5-2,C-KSSO2_1-25,R3,7,1,2,0,0,1,10,0.125,12.5,Phytopythium litorale,10,20C
Set_5-2,V-IASO2_6-55_1,R1,6,0,2,0,2,2,10,0.3,30,Phytopythium litorale,10,20C
Set_5-2,V-IASO2_6-55_1,R2,4,0,2,2,2,2,10,0.45,45,Phytopythium litorale,10,20C
Set_5-2,V-IASO2_6-55_1,R3,5,1,3,0,1,1,10,0.275,27.5,Phytopythium litorale,10,20C
Set_5-2,V-NDSO2_6-55,R1,5,0,2,1,2,2,10,0.375,37.5,Phytopythium litorale,10,20C
Set_5-2,V-NDSO2_6-55,R2,5,1,3,0,1,1,10,0.275,27.5,Phytopythium litorale,10,20C
Set_5-2,V-NDSO2_6-55,R3,5,1,2,0,2,,10,0.325,32.5,Phytopythium litorale,10,20C
Set_5-2,IASO_2-12.11,R1,6,1,3,0,0,1,10,0.175,17.5,Pythium aff. perplexum,8,20C
Set_5-2,IASO_2-12.11,R2,7,1,2,0,0,1,10,0.125,12.5,Pythium aff. perplexum,8,20C
Set_5-2,IASO_2-12.11,R3,7,1,2,0,0,1,10,0.125,12.5,Pythium aff. perplexum,8,20C
Set_5-2,MNSO_2-28,R1,7,1,2,0,0,1,10,0.125,12.5,Pythium aff. perplexum,8,20C
Set_5-2,MNSO_2-28,R2,6,1,3,0,0,1,10,0.175,17.5,Pythium aff. perplexum,8,20C
Set_5-2,MNSO_2-28,R3,7,1,2,0,0,1,10,0.125,12.5,Pythium aff. perplexum,8,20C
Set_5-2,WISO_4-39.1H,R1,0,0,0,4,6,3,10,0.9,90,Pythium aff. perplexum,8,20C
Set_5-2,WISO_4-39.1H,R2,0,0,0,3,7,4,10,0.925,92.5,Pythium aff. perplexum,8,20C
Set_5-2,WISO_4-39.1H,R3,0,0,0,3,7,4,10,0.925,92.5,Pythium aff. perplexum,8,20C
Set_5-2,C-ILSO2_1-13,R1,7,1,2,0,0,1,10,0.125,12.5,Pythium aristosporum,8,20C
Set_5-2,C-ILSO2_1-13,R2,7,2,1,0,0,1,10,0.1,10,Pythium aristosporum,8,20C
Set_5-2,C-ILSO2_1-13,R3,6,1,3,0,0,1,10,0.175,17.5,Pythium aristosporum,8,20C
Set_5-2,V-MICO2_5-8,R1,5,1,2,0,2,2,10,0.325,32.5,Pythium aristosporum,8,20C
Set_5-2,V-MICO2_5-8,R2,6,0,3,0,1,1,10,0.25,25,Pythium aristosporum,8,20C
Set_5-2,V-MICO2_5-8,R3,5,2,3,0,0,1,10,0.2,20,Pythium aristosporum,8,20C
Set_5-2,V-NDSO2_6-50,R1,6,1,3,0,0,1,10,0.175,17.5,Pythium aristosporum,8,20C
Set_5-2,V-NDSO2_6-50,R2,6,1,2,1,0,1,10,0.2,20,Pythium aristosporum,8,20C
Set_5-2,V-NDSO2_6-50,R3,6,1,3,0,0,1,10,0.175,17.5,Pythium aristosporum,8,20C
Set_5-2,C-ILSO2_1-1,R1,7,1,2,0,0,1,10,0.125,12.5,Pythium arrhenomanes,10,20C
Set_5-2,C-ILSO2_1-1,R2,6,2,2,0,0,1,10,0.15,15,Pythium arrhenomanes,10,20C
Set_5-2,C-ILSO2_1-1,R3,6,1,2,1,0,1,10,0.2,20,Pythium arrhenomanes,10,20C
Set_5-2,C-ILSO2_1-3,R1,7,1,2,0,0,1,10,0.125,12.5,Pythium arrhenomanes,10,20C
Set_5-2,C-ILSO2_1-3,R2,5,1,2,2,0,1,10,0.275,27.5,Pythium arrhenomanes,10,20C
Set_5-2,C-ILSO2_1-3,R3,6,0,3,1,0,1,10,0.225,22.5,Pythium arrhenomanes,10,20C
Set_5-2,C-MISO2_4-10,R1,5,1,3,0,1,1,10,0.275,27.5,Pythium arrhenomanes,10,20C
Set_5-2,C-MISO2_4-10,R2,4,1,3,0,2,2,10,0.375,37.5,Pythium arrhenomanes,10,20C
Set_5-2,C-MISO2_4-10,R3,6,0,4,0,0,1,10,0.2,20,Pythium arrhenomanes,10,20C
Set_5-2,C-ARSO2_3-12,R1,6,1,3,0,0,1,10,0.175,17.5,Pythium hypogynum,8,20C
Set_5-2,C-ARSO2_3-12,R2,7,1,2,0,0,1,10,0.125,12.5,Pythium hypogynum,8,20C
Set_5-2,C-ARSO2_3-12,R3,6,1,2,1,0,1,10,0.2,20,Pythium hypogynum,8,20C
Set_5-2,C-KSSO2_6-21,R1,5,1,3,1,0,1,10,0.25,25,Pythium hypogynum,8,20C
Set_5-2,C-KSSO2_6-21,R2,6,2,2,0,0,1,10,0.15,15,Pythium hypogynum,8,20C
Set_5-2,C-KSSO2_6-21,R3,6,0,3,1,0,1,10,0.225,22.5,Pythium hypogynum,8,20C
Set_5-2,C-MISO2_4-1,R1,8,1,1,0,0,1,10,0.075,7.5,Pythium hypogynum,8,20C
Set_5-2,C-MISO2_4-1,R2,7,1,2,0,0,1,10,0.125,12.5,Pythium hypogynum,8,20C
Set_5-2,C-MISO2_4-1,R3,6,1,3,0,0,1,10,0.175,17.5,Pythium hypogynum,8,20C
Set_5-2,SDSO_7-31,R1,7,1,2,0,0,1,10,0.125,12.5,Pythium kashmirense,10,20C
Set_5-2,SDSO_7-31,R2,6,2,2,0,0,1,10,0.15,15,Pythium kashmirense,10,20C
Set_5-2,SDSO_7-31,R3,6,1,3,0,0,1,10,0.175,17.5,Pythium kashmirense,10,20C
Set_5-2,V-ILSO2_4-64,R1,6,1,3,0,0,1,10,0.175,17.5,Pythium kashmirense,10,20C
Set_5-2,V-ILSO2_4-64,R2,7,1,2,0,0,1,10,0.125,12.5,Pythium kashmirense,10,20C
Set_5-2,V-ILSO2_4-64,R3,6,1,3,0,0,1,10,0.175,17.5,Pythium kashmirense,10,20C
Set_5-2,V-SDSO2_4-64,R1,8,1,1,0,0,1,10,0.075,7.5,Pythium kashmirense,10,20C
Set_5-2,V-SDSO2_4-64,R2,7,1,1,1,0,1,10,0.15,15,Pythium kashmirense,10,20C
Set_5-2,V-SDSO2_4-64,R3,7,2,1,0,0,1,10,0.1,10,Pythium kashmirense,10,20C
Set_5-2,C-KSSO2_2-15,R1,5,0,1,2,2,2,10,0.4,40,Phytopythium mercuriale,11,20C
Set_5-2,C-KSSO2_2-15,R2,5,0,2,1,2,2,10,0.375,37.5,Phytopythium mercuriale,11,20C
Set_5-2,C-KSSO2_2-15,R3,5,0,3,1,1,1,10,0.325,32.5,Phytopythium mercuriale,11,20C
Set_5-2,V-NESO2_5-41,R1,6,0,2,1,1,1,10,0.275,27.5,Phytopythium mercuriale,11,20C
Set_5-2,V-NESO2_5-41,R2,5,1,3,0,1,1,10,0.275,27.5,Phytopythium mercuriale,11,20C
Set_5-2,V-NESO2_5-41,R3,5,1,2,1,1,1,10,0.3,30,Phytopythium mercuriale,11,20C
Set_5-2,V-NESO2_5-43,R1,6,1,2,1,0,1,10,0.2,20,Phytopythium mercuriale,11,20C
Set_5-2,V-NESO2_5-43,R2,6,1,1,0,2,2,10,0.275,27.5,Phytopythium mercuriale,11,20C
Set_5-2,V-NESO2_5-43,R3,5,0,2,1,2,2,10,0.375,37.5,Phytopythium mercuriale,11,20C
Set_5-2,C-ARSO2_5-1,R1,5,0,2,2,1,1,10,0.35,35,Pythium middletonii,8,20C
Set_5-2,C-ARSO2_5-1,R2,0,3,1,4,2,2,10,0.625,62.5,Pythium middletonii,8,20C
Set_5-2,C-ARSO2_5-1,R3,0,0,5,2,3,2,10,0.7,70,Pythium middletonii,8,20C
Set_5-2,ILSO_6-58c,R1,7,1,2,0,0,1,10,0.125,12.5,Pythium middletonii,8,20C
Set_5-2,ILSO_6-58c,R2,6,1,3,0,0,1,10,0.175,17.5,Pythium middletonii,8,20C
Set_5-2,ILSO_6-58c,R3,6,2,2,0,0,1,10,0.15,15,Pythium middletonii,8,20C
Set_5-2,INSO_4-27,R1,6,2,2,0,0,1,10,0.15,15,Pythium middletonii,8,20C
Set_5-2,INSO_4-27,R2,7,1,2,0,0,1,10,0.125,12.5,Pythium middletonii,8,20C
Set_5-2,INSO_4-27,R3,6,1,2,1,0,1,10,0.2,20,Pythium middletonii,8,20C
Set_5-2,C-MNSO2_6-21,R1,7,1,2,0,0,1,10,0.125,12.5,Pythium nagaii,8,20C
Set_5-2,C-MNSO2_6-21,R2,7,1,2,0,0,1,10,0.125,12.5,Pythium nagaii,8,20C
Set_5-2,C-MNSO2_6-21,R3,6,2,2,0,0,1,10,0.15,15,Pythium nagaii,8,20C
Set_5-2,C-NDSO2_1-1,R1,7,2,1,0,0,1,10,0.1,10,Pythium nagaii,8,20C
Set_5-2,C-NDSO2_1-1,R2,7,1,2,0,0,1,10,0.125,12.5,Pythium nagaii,8,20C
Set_5-2,C-NDSO2_1-1,R3,6,2,2,0,0,1,10,0.15,15,Pythium nagaii,8,20C
Set_5-2,C-NDSO2_6-1,R1,7,1,2,0,0,1,10,0.125,12.5,Pythium nagaii,8,20C
Set_5-2,C-NDSO2_6-1,R2,7,1,2,0,0,1,10,0.125,12.5,Pythium nagaii,8,20C
Set_5-2,C-NDSO2_6-1,R3,7,2,1,0,0,1,10,0.1,10,Pythium nagaii,8,20C
Set_5-2,KSSO_5-18,R1,0,0,0,0,10,5,10,1,100,Pythium tardicrescens,13,20C
Set_5-2,KSSO_5-18,R2,0,0,0,0,10,5,10,1,100,Pythium tardicrescens,13,20C
Set_5-2,KSSO_5-18,R3,0,0,0,0,10,5,10,1,100,Pythium tardicrescens,13,20C
Set_5-2,MICO_5-13,R1,6,1,3,0,0,1,10,0.175,17.5,Pythium tardicrescens,13,20C
Set_5-2,MICO_5-13,R2,5,1,3,1,0,1,10,0.25,25,Pythium tardicrescens,13,20C
Set_5-2,MICO_5-13,R3,6,1,3,0,0,1,10,0.175,17.5,Pythium tardicrescens,13,20C
Set_5-2,MICO_6-11,R1,7,1,2,0,0,1,10,0.125,12.5,Pythium tardicrescens,13,20C
